,Date,Hour,Central/Western,Eastern,Kwun Tong,Sham Shui Po,Kwai Chung,Tsuen Wan,Yuen Long,Tuen Mun,Tung Chung,Tai Po,Sha Tin,Causeway Bay,Central,Mong Kok
194,2014-07-14,Daily Max,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0
195,2014-07-15,Daily Max,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0
196,2014-07-16,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0
197,2014-07-17,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0
198,2014-07-18,Daily Max,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0
199,2014-07-19,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0
200,2014-07-20,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0
201,2014-07-21,Daily Max,5.0,3.0,5.0,4.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0
202,2014-07-22,Daily Max,9.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,9.0,9.0,9.0
203,2014-07-23,Daily Max,5.0,6.0,7.0,5.0,7.0,8.0,8.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0
204,2014-07-24,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,4.0,4.0
205,2014-07-25,Daily Max,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0
206,2014-07-26,Daily Max,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0
207,2014-07-27,Daily Max,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0
208,2014-07-28,Daily Max,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,4.0,4.0
209,2014-07-29,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0
210,2014-07-30,Daily Max,5.0,4.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,7.0,6.0,6.0
211,2014-07-31,Daily Max,5.0,5.0,7.0,5.0,5.0,5.0,8.0,6.0,7.0,8.0,5.0,6.0,6.0,6.0
212,2014-08-01,Daily Max,6.0,6.0,8.0,6.0,7.0,8.0,10.0,9.0,7.0,8.0,7.0,8.0,7.0,7.0
213,2014-08-02,Daily Max,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0
214,2014-08-03,Daily Max,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0
215,2014-08-04,Daily Max,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,6.0,5.0,5.0
216,2014-08-05,Daily Max,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,6.0,4.0,5.0
217,2014-08-06,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,6.0,4.0,4.0
218,2014-08-07,Daily Max,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0
219,2014-08-08,Daily Max,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,4.0
220,2014-08-09,Daily Max,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0
221,2014-08-10,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,4.0
222,2014-08-11,Daily Max,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0
223,2014-08-12,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0
224,2014-08-13,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0
225,2014-08-14,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0
226,2014-08-15,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0
227,2014-08-16,Daily Max,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0
228,2014-08-17,Daily Max,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0
229,2014-08-18,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0
230,2014-08-19,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0
231,2014-08-20,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,5.0,4.0
232,2014-08-21,Daily Max,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0
233,2014-08-22,Daily Max,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0
234,2014-08-23,Daily Max,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,3.0
235,2014-08-24,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,4.0
236,2014-08-25,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
237,2014-08-26,Daily Max,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0
238,2014-08-27,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0
239,2014-08-28,Daily Max,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0
240,2014-08-29,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0
241,2014-08-30,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0
242,2014-08-31,Daily Max,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
243,2014-09-01,Daily Max,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0
244,2014-09-02,Daily Max,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0
245,2014-09-03,Daily Max,5.0,5.0,6.0,5.0,6.0,6.0,8.0,6.0,5.0,8.0,5.0,6.0,6.0,5.0
246,2014-09-04,Daily Max,7.0,7.0,8.0,6.0,7.0,8.0,9.0,10.0,10.0,8.0,8.0,8.0,8.0,8.0
247,2014-09-05,Daily Max,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0
248,2014-09-06,Daily Max,4.0,4.0,4.0,4.0,5.0,6.0,10.0,10.0,11.0,5.0,4.0,6.0,5.0,6.0
249,2014-09-07,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
250,2014-09-08,Daily Max,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,4.0
251,2014-09-09,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,4.0,4.0
252,2014-09-10,Daily Max,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,4.0
253,2014-09-11,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0
254,2014-09-12,Daily Max,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0
255,2014-09-13,Daily Max,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,4.0
256,2014-09-14,Daily Max,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
257,2014-09-15,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
258,2014-09-16,Daily Max,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0
259,2014-09-17,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,4.0,5.0
260,2014-09-18,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,6.0,6.0,5.0
261,2014-09-19,Daily Max,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0
262,2014-09-20,Daily Max,6.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,8.0,6.0,7.0,9.0,8.0,8.0
263,2014-09-21,Daily Max,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0
264,2014-09-22,Daily Max,6.0,5.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0,6.0,8.0,7.0,7.0
265,2014-09-23,Daily Max,6.0,5.0,5.0,6.0,7.0,6.0,11.0,10.0,9.0,5.0,5.0,7.0,7.0,6.0
266,2014-09-24,Daily Max,9.0,7.0,8.0,9.0,10.0,9.0,11.0,11.0,11.0,8.0,8.0,10.0,9.0,10.0
267,2014-09-25,Daily Max,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,8.0,8.0,10.0,9.0,8.0
268,2014-09-26,Daily Max,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0
269,2014-09-27,Daily Max,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,7.0,4.0,5.0
270,2014-09-28,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0
271,2014-09-29,Daily Max,5.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,5.0
272,2014-09-30,Daily Max,10.0,8.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,11.0,8.0,9.0,10.0
273,2014-10-01,Daily Max,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,5.0
274,2014-10-02,Daily Max,7.0,6.0,6.0,7.0,6.0,6.0,9.0,8.0,8.0,7.0,6.0,5.0,6.0,7.0
275,2014-10-03,Daily Max,5.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,5.0
276,2014-10-04,Daily Max,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0
277,2014-10-05,Daily Max,7.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0
278,2014-10-06,Daily Max,6.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0
279,2014-10-07,Daily Max,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,7.0
280,2014-10-08,Daily Max,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,6.0,7.0,7.0
281,2014-10-09,Daily Max,7.0,6.0,6.0,7.0,8.0,8.0,9.0,8.0,9.0,6.0,7.0,7.0,7.0,7.0
282,2014-10-10,Daily Max,6.0,5.0,6.0,6.0,6.0,6.0,8.0,8.0,9.0,6.0,6.0,5.0,5.0,6.0
283,2014-10-11,Daily Max,6.0,6.0,7.0,8.0,8.0,7.0,8.0,8.0,10.0,6.0,6.0,6.0,6.0,8.0
284,2014-10-12,Daily Max,7.0,6.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0
285,2014-10-13,Daily Max,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0
286,2014-10-14,Daily Max,7.0,7.0,8.0,7.0,8.0,8.0,9.0,10.0,10.0,7.0,7.0,7.0,8.0,7.0
287,2014-10-15,Daily Max,7.0,7.0,7.0,7.0,8.0,7.0,8.0,10.0,9.0,7.0,8.0,7.0,9.0,7.0
288,2014-10-16,Daily Max,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0
289,2014-10-17,Daily Max,8.0,7.0,8.0,8.0,8.0,8.0,10.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0
290,2014-10-18,Daily Max,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
291,2014-10-19,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0
292,2014-10-20,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0
293,2014-10-21,Daily Max,5.0,6.0,6.0,5.0,8.0,6.0,8.0,8.0,7.0,6.0,5.0,6.0,8.0,6.0
294,2014-10-22,Daily Max,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,9.0,6.0
295,2014-10-23,Daily Max,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0
296,2014-10-24,Daily Max,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0
297,2014-10-25,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0
298,2014-10-26,Daily Max,5.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0
299,2014-10-27,Daily Max,6.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,7.0,7.0
300,2014-10-28,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
301,2014-10-29,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0
302,2014-10-30,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0
303,2014-10-31,Daily Max,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0
304,2014-11-01,Daily Max,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,8.0,6.0
305,2014-11-02,Daily Max,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,10.0,5.0
306,2014-11-03,Daily Max,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,5.0
307,2014-11-04,Daily Max,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0
308,2014-11-05,Daily Max,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
309,2014-11-06,Daily Max,6.0,5.0,6.0,5.0,7.0,7.0,8.0,8.0,8.0,5.0,5.0,5.0,7.0,6.0
310,2014-11-07,Daily Max,4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
311,2014-11-08,Daily Max,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,6.0,4.0
312,2014-11-09,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,5.0
313,2014-11-10,Daily Max,4.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0
314,2014-11-11,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,9.0,5.0,5.0,5.0,6.0,6.0
315,2014-11-12,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,7.0,4.0
316,2014-11-13,Daily Max,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,9.0,4.0
317,2014-11-14,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0
318,2014-11-15,Daily Max,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
319,2014-11-16,Daily Max,5.0,5.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0
320,2014-11-17,Daily Max,4.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,9.0,6.0
321,2014-11-18,Daily Max,6.0,5.0,6.0,6.0,6.0,7.0,8.0,8.0,8.0,6.0,6.0,6.0,10.0,6.0
322,2014-11-19,Daily Max,7.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,7.0,8.0,7.0
323,2014-11-20,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0
324,2014-11-21,Daily Max,4.0,5.0,6.0,5.0,6.0,6.0,8.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0
325,2014-11-22,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
326,2014-11-23,Daily Max,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0
327,2014-11-24,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
328,2014-11-25,Daily Max,5.0,5.0,6.0,5.0,5.0,5.0,8.0,6.0,5.0,7.0,5.0,6.0,7.0,5.0
329,2014-11-26,Daily Max,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0
330,2014-11-27,Daily Max,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0
331,2014-11-28,Daily Max,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0
332,2014-11-29,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0
333,2014-11-30,Daily Max,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0
334,2014-12-01,Daily Max,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,7.0,4.0
335,2014-12-02,Daily Max,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0
336,2014-12-03,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0
337,2014-12-04,Daily Max,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,7.0,4.0
338,2014-12-05,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,6.0,5.0
339,2014-12-06,Daily Max,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
340,2014-12-07,Daily Max,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,7.0,5.0
341,2014-12-08,Daily Max,4.0,5.0,5.0,5.0,7.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,7.0,6.0
342,2014-12-09,Daily Max,5.0,5.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0
343,2014-12-10,Daily Max,8.0,7.0,7.0,8.0,9.0,8.0,9.0,8.0,8.0,7.0,6.0,9.0,11.0,9.0
344,2014-12-11,Daily Max,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,9.0,7.0
345,2014-12-12,Daily Max,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,7.0,6.0
346,2014-12-13,Daily Max,5.0,5.0,6.0,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0
347,2014-12-14,Daily Max,5.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0
348,2014-12-15,Daily Max,5.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,8.0,7.0,6.0
349,2014-12-16,Daily Max,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,9.0,6.0
350,2014-12-17,Daily Max,4.0,5.0,6.0,5.0,5.0,5.0,7.0,6.0,5.0,5.0,5.0,8.0,8.0,5.0
351,2014-12-18,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0
352,2014-12-19,Daily Max,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,6.0,5.0,5.0
353,2014-12-20,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0
354,2014-12-21,Daily Max,4.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0
355,2014-12-22,Daily Max,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,8.0,7.0,6.0
356,2014-12-23,Daily Max,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,8.0,7.0,6.0
357,2014-12-24,Daily Max,4.0,4.0,4.0,5.0,5.0,7.0,6.0,8.0,9.0,4.0,4.0,8.0,6.0,5.0
358,2014-12-25,Daily Max,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,7.0,5.0,5.0
359,2014-12-26,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0
360,2014-12-27,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
361,2014-12-28,Daily Max,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0
362,2014-12-29,Daily Max,4.0,4.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0
363,2014-12-30,Daily Max,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,7.0,6.0,6.0
364,2014-12-31,Daily Max,6.0,7.0,8.0,7.0,8.0,8.0,7.0,9.0,11.0,6.0,6.0,11.0,10.0,8.0
365,2015-01-01,Daily Max,5.0,6.0,7.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,8.0,7.0
366,2015-01-02,Daily Max,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,8.0,8.0
367,2015-01-03,Daily Max,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0,7.0
368,2015-01-04,Daily Max,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0
369,2015-01-05,Daily Max,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0
370,2015-01-06,Daily Max,4.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,8.0,8.0,5.0
371,2015-01-07,Daily Max,4.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,4.0,4.0,7.0,8.0,5.0
372,2015-01-08,Daily Max,5.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0
373,2015-01-09,Daily Max,5.0,6.0,6.0,6.0,8.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,7.0,7.0
374,2015-01-10,Daily Max,5.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,8.0,6.0,6.0,8.0,7.0,8.0
375,2015-01-11,Daily Max,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0
376,2015-01-12,Daily Max,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0
377,2015-01-13,Daily Max,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,5.0,4.0
378,2015-01-14,Daily Max,4.0,4.0,5.0,4.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,8.0,8.0,6.0
379,2015-01-15,Daily Max,6.0,5.0,5.0,7.0,8.0,7.0,7.0,7.0,7.0,4.0,5.0,8.0,9.0,8.0
380,2015-01-16,Daily Max,7.0,6.0,7.0,6.0,8.0,7.0,7.0,8.0,9.0,6.0,7.0,11.0,10.0,8.0
381,2015-01-17,Daily Max,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0
382,2015-01-18,Daily Max,5.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,9.0,8.0,7.0
383,2015-01-19,Daily Max,5.0,6.0,7.0,7.0,6.0,7.0,7.0,8.0,9.0,6.0,6.0,8.0,7.0,7.0
384,2015-01-20,Daily Max,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0
385,2015-01-21,Daily Max,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
386,2015-01-22,Daily Max,9.0,10.0,11.0,9.0,7.0,6.0,8.0,9.0,7.0,6.0,7.0,11.0,10.0,11.0
387,2015-01-23,Daily Max,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,7.0,8.0
388,2015-01-24,Daily Max,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,6.0,7.0
